Time,Sales Rank,New Price,List Price
"11.1.2021, 10:19:07","1425","","499.99"
"11.1.2021, 14:19:15","1433","","499.99"
"11.1.2021, 18:20:08","1584","","499.99"
"11.1.2021, 22:21:06","1691","","499.99"
"12.1.2021, 02:21:14","1886","","499.99"
"12.1.2021, 06:22:08","1730","","499.99"
"12.1.2021, 10:23:07","1424","","499.99"
"12.1.2021, 14:23:13","1442","","499.99"
"12.1.2021, 18:24:20","1567","","499.99"
"12.1.2021, 22:25:09","1782","","499.99"
"13.1.2021, 02:25:15","1927","","499.99"
"13.1.2021, 06:26:07","1678","","499.99"
"13.1.2021, 10:27:05","1514","","499.99"
"13.1.2021, 14:27:16","1194","","499.99"
"13.1.2021, 18:28:23","1324","","499.99"
"14.1.2021, 02:29:13","1736","","499.99"
"14.1.2021, 06:30:09","1666","","499.99"
"14.1.2021, 10:31:13","1390","","499.99"
"14.1.2021, 14:32:18","1397","","499.99"
"14.1.2021, 18:33:09","1625","","499.99"
"14.1.2021, 22:34:18","1713","","499.99"
"15.1.2021, 02:35:16","1580","","499.99"
"15.1.2021, 06:36:06","1490","","499.99"
"15.1.2021, 10:36:08","1362","","499.99"
"15.1.2021, 14:36:15","1455","","499.99"
"15.1.2021, 18:37:06","1597","","499.99"
"15.1.2021, 22:37:06","1715","","499.99"
"16.1.2021, 02:37:16","1824","","499.99"
"16.1.2021, 06:38:06","1684","","499.99"
"16.1.2021, 10:39:10","1487","","499.99"
"16.1.2021, 14:39:17","1510","","499.99"
"16.1.2021, 18:40:10","1701","","499.99"
"16.1.2021, 22:40:12","1830","","499.99"
"17.1.2021, 02:40:18","1887","","499.99"
"17.1.2021, 06:41:11","1747","","499.99"
"17.1.2021, 10:42:06","1583","","499.99"
"17.1.2021, 14:42:18","1495","","499.99"
"17.1.2021, 18:43:05","1698","","499.99"
"17.1.2021, 22:44:08","1994","","499.99"
"18.1.2021, 02:44:17","2028","","499.99"
"18.1.2021, 08:45:06","1631","","499.99"
"18.1.2021, 12:45:22","1528","","499.99"
"18.1.2021, 16:46:16","1728","","499.99"
"18.1.2021, 20:47:10","1839","","499.99"
"19.1.2021, 00:47:11","2019","","499.99"
"19.1.2021, 06:48:04","1826","","499.99"
"19.1.2021, 10:48:09","1648","","499.99"
"19.1.2021, 14:48:18","1617","","499.99"
"19.1.2021, 18:49:11","1765","","499.99"
"19.1.2021, 22:50:08","1924","","499.99"
"20.1.2021, 02:50:16","2059","","499.99"
"20.1.2021, 09:03:36","1802","","499.99"
"20.1.2021, 13:04:15","1558","","499.99"
"20.1.2021, 17:11:56","1752","","499.99"
"20.1.2021, 21:50:36","1875","","499.99"
"21.1.2021, 01:59:00","2054","","499.99"
"21.1.2021, 07:59:06","1663","","499.99"
"21.1.2021, 11:59:40","1553","","499.99"
"21.1.2021, 16:08:03","1639","","499.99"
"21.1.2021, 20:34:03","1859","","499.99"
"22.1.2021, 00:46:28","1997","","499.99"
"22.1.2021, 04:47:12","2026","","499.99"
"22.1.2021, 10:48:12","1627","","499.99"
"22.1.2021, 14:52:11","1337","","499.99"
"22.1.2021, 19:05:43","1513","","499.99"
"22.1.2021, 23:06:10","1814","","499.99"
"23.1.2021, 03:06:21","1862","","499.99"
"23.1.2021, 07:07:07","1739","","499.99"
"23.1.2021, 11:07:09","1468","","499.99"
"23.1.2021, 15:07:24","1483","","499.99"
"23.1.2021, 19:08:05","1854","","499.99"
"23.1.2021, 23:08:11","1942","","499.99"
"24.1.2021, 03:08:32","2021","","499.99"
"24.1.2021, 09:09:10","1721","","499.99"
"24.1.2021, 13:09:29","1547","","499.99"
"24.1.2021, 17:10:12","1258","","499.99"
"24.1.2021, 21:11:09","1454","","499.99"
"25.1.2021, 01:11:59","1805","","499.99"
"25.1.2021, 05:12:09","1774","","499.99"
"25.1.2021, 09:13:04","1633","","499.99"
"25.1.2021, 13:13:19","1516","","499.99"
"25.1.2021, 17:14:11","1650","","499.99"
"25.1.2021, 21:15:06","1901","","499.99"
"26.1.2021, 01:15:32","2031","","499.99"
"26.1.2021, 07:16:04","1757","","499.99"
"26.1.2021, 11:16:26","1352","","499.99"
"26.1.2021, 15:17:12","1392","","499.99"
"26.1.2021, 19:18:09","1239","","499.99"
"26.1.2021, 23:19:10","1424","","499.99"
"27.1.2021, 03:19:31","1592","","499.99"
"27.1.2021, 07:20:12","1513","","499.99"
"27.1.2021, 11:20:23","1385","","499.99"
"27.1.2021, 15:21:13","1509","","499.99"
"27.1.2021, 19:22:11","1694","","499.99"
"27.1.2021, 23:23:08","1824","","499.99"
"28.1.2021, 03:24:42","1959","","499.99"
"28.1.2021, 07:25:09","1824","","499.99"
"28.1.2021, 11:26:14","1627","","499.99"
"28.1.2021, 15:26:14","1705","","499.99"
"28.1.2021, 19:27:12","2003","","499.99"
"29.1.2021, 01:27:42","2144","","499.99"
"29.1.2021, 07:29:21","2006","","499.99"
"29.1.2021, 13:31:05","1738","","499.99"
"29.1.2021, 17:31:15","2038","","499.99"
"29.1.2021, 23:31:16","1924","","499.99"
"30.1.2021, 03:31:51","2006","","499.99"
"30.1.2021, 09:32:10","1719","","499.99"
"30.1.2021, 13:32:32","1658","","499.99"
"30.1.2021, 17:33:08","1805","","499.99"
"30.1.2021, 21:34:26","2139","","499.99"
"31.1.2021, 03:36:00","1707","1100","499.99"
"31.1.2021, 07:36:22","1592","","499.99"
"31.1.2021, 11:36:23","1485","","499.99"
"31.1.2021, 15:37:05","1723","1200","499.99"
"31.1.2021, 19:37:16","1363","","499.99"
"31.1.2021, 23:37:17","1319","","499.99"
"1.2.2021, 03:37:56","1251","1200","499.99"
"1.2.2021, 07:38:34","1247","","499.99"
"1.2.2021, 11:38:36","1076","","499.99"
"1.2.2021, 15:39:13","1213","","499.99"
"1.2.2021, 19:39:45","2","","499.99"
"1.2.2021, 23:39:58","7","","499.99"
"2.2.2021, 03:41:25","10","","499.99"
"2.2.2021, 11:42:45","13","","499.99"
"2.2.2021, 15:43:28","2","","499.99"
"3.2.2021, 20:03:49","5","","499.99"
"4.2.2021, 00:08:45","6","","499.99"
"4.2.2021, 16:16:04","9","","499.99"
"4.2.2021, 20:17:23","10","","499.99"
"5.2.2021, 00:18:04","2","","499.99"
"5.2.2021, 08:20:42","5","","499.99"
"5.2.2021, 16:24:30","6","","499.99"
"5.2.2021, 20:26:28","11","","499.99"
"6.2.2021, 00:27:16","33","","499.99"
"6.2.2021, 04:28:04","34","","499.99"
"6.2.2021, 08:28:26","30","","499.99"
"6.2.2021, 12:29:49","27","","499.99"
"6.2.2021, 16:31:22","34","","499.99"
"6.2.2021, 20:32:32","49","","499.99"
"7.2.2021, 00:32:38","73","","499.99"
"7.2.2021, 04:34:25","71","","499.99"
"7.2.2021, 08:35:27","63","","499.99"
"7.2.2021, 12:37:37","58","","499.99"
"7.2.2021, 16:38:20","75","","499.99"
"7.2.2021, 20:38:31","94","","499.99"
"8.2.2021, 00:38:44","126","","499.99"
"8.2.2021, 04:39:26","132","","499.99"
"8.2.2021, 08:39:42","122","","499.99"
"8.2.2021, 12:41:41","108","","499.99"
"8.2.2021, 16:42:55","131","","499.99"
"8.2.2021, 20:43:46","154","","499.99"
"9.2.2021, 00:43:55","188","","499.99"
"9.2.2021, 04:45:29","201","","499.99"
"9.2.2021, 08:46:08","175","","499.99"
"9.2.2021, 12:48:24","157","","499.99"
"9.2.2021, 16:49:43","173","","499.99"
"9.2.2021, 20:50:08","192","","499.99"
"10.2.2021, 00:50:28","221","","499.99"
"10.2.2021, 04:51:38","230","","499.99"
"10.2.2021, 08:51:51","183","","499.99"
"10.2.2021, 12:54:00","187","","499.99"
"10.2.2021, 16:55:05","212","","499.99"
"10.2.2021, 20:55:18","244","","499.99"
"11.2.2021, 00:56:58","287","","499.99"
"11.2.2021, 04:57:00","302","","499.99"
"11.2.2021, 08:57:33","253","","499.99"
"11.2.2021, 12:58:08","224","","499.99"
"11.2.2021, 16:58:41","256","","499.99"
"11.2.2021, 20:59:10","328","","499.99"
"12.2.2021, 01:00:27","366","","499.99"
"12.2.2021, 05:01:00","353","","499.99"
"12.2.2021, 09:01:28","290","","499.99"
"12.2.2021, 13:04:17","258","","499.99"
"12.2.2021, 17:04:55","279","","499.99"
"12.2.2021, 21:05:31","315","","499.99"
"13.2.2021, 01:05:42","401","","499.99"
"13.2.2021, 05:09:21","380","","499.99"
"13.2.2021, 09:10:25","312","","499.99"
"13.2.2021, 13:11:07","283","","499.99"
"13.2.2021, 17:12:07","327","","499.99"
"13.2.2021, 21:12:44","423","","499.99"
"14.2.2021, 01:12:55","446","","499.99"
"14.2.2021, 05:14:44","419","","499.99"
"14.2.2021, 09:15:21","347","","499.99"
"14.2.2021, 13:18:02","305","","499.99"
"14.2.2021, 17:20:56","354","","499.99"
"14.2.2021, 21:21:22","474","","499.99"
"15.2.2021, 01:23:54","","","499.99"
"16.2.2021, 01:24:11","609","","499.99"
"16.2.2021, 05:26:44","561","","499.99"
"16.2.2021, 09:27:21","484","","499.99"
"16.2.2021, 13:28:01","433","","499.99"
"16.2.2021, 17:28:38","475","","499.99"
"16.2.2021, 21:29:09","533","","499.99"
"17.2.2021, 01:30:10","634","","499.99"
"17.2.2021, 05:33:27","558","","499.99"
"17.2.2021, 09:34:23","487","","499.99"
"17.2.2021, 13:36:19","443","","499.99"
"17.2.2021, 17:40:44","500","","499.99"
"17.2.2021, 21:41:34","652","","499.99"
"18.2.2021, 01:43:55","449","","499.99"
"18.2.2021, 05:44:38","444","","499.99"
"18.2.2021, 09:45:08","409","","499.99"
"18.2.2021, 13:45:24","400","","499.99"
"18.2.2021, 17:51:22","440","","499.99"
"18.2.2021, 21:51:34","510","","499.99"
"19.2.2021, 01:54:52","632","","499.99"
"19.2.2021, 09:56:24","499","","499.99"
"19.2.2021, 13:59:06","464","","499.99"
"19.2.2021, 18:01:51","514","","499.99"
"19.2.2021, 22:02:06","583","","499.99"
"20.2.2021, 02:03:07","589","","499.99"
"20.2.2021, 06:05:16","546","","499.99"
"20.2.2021, 10:05:43","482","","499.99"
"20.2.2021, 14:07:38","466","","499.99"
"20.2.2021, 18:12:12","545","","499.99"
"20.2.2021, 22:13:17","592","","499.99"
"21.2.2021, 02:15:50","654","","499.99"
"21.2.2021, 06:19:06","589","","499.99"
"21.2.2021, 10:19:15","500","","499.99"
"21.2.2021, 14:21:49","487","","499.99"
"21.2.2021, 18:24:58","584","","499.99"
"21.2.2021, 22:25:08","657","","499.99"
"22.2.2021, 02:27:06","714","","499.99"
"22.2.2021, 06:28:42","617","","499.99"
"22.2.2021, 10:30:20","534","","499.99"
"22.2.2021, 18:39:10","577","","499.99"
"22.2.2021, 22:39:47","638","","499.99"
"23.2.2021, 02:40:48","777","","499.99"
"23.2.2021, 06:42:25","665","","499.99"
"23.2.2021, 10:43:26","563","","499.99"
"23.2.2021, 14:43:54","589","","499.99"
"23.2.2021, 18:47:07","646","","499.99"
"23.2.2021, 22:47:43","826","","499.99"
"24.2.2021, 02:49:20","861","","499.99"
"24.2.2021, 06:53:51","755","","499.99"
"24.2.2021, 10:55:38","638","","499.99"
"24.2.2021, 14:56:57","640","","499.99"
"24.2.2021, 19:12:42","782","","499.99"
"24.2.2021, 23:15:42","886","","499.99"
"25.2.2021, 03:19:39","901","","499.99"
"25.2.2021, 07:23:23","790","","499.99"
"25.2.2021, 11:26:09","691","","499.99"
"25.2.2021, 15:30:16","701","","499.99"
"25.2.2021, 19:41:12","888","","499.99"
"26.2.2021, 00:06:02","973","","499.99"
"26.2.2021, 08:10:56","852","","499.99"
"26.2.2021, 12:49:05","795","","499.99"
"26.2.2021, 17:12:42","881","","499.99"
"26.2.2021, 21:33:38","1000","","499.99"
"27.2.2021, 01:36:10","1079","","499.99"
"27.2.2021, 05:39:03","1076","","499.99"
"27.2.2021, 09:42:28","787","","499.99"
"27.2.2021, 13:57:30","812","","499.99"
"27.2.2021, 18:18:07","968","","499.99"
"27.2.2021, 23:01:35","1042","","499.99"
"28.2.2021, 03:46:02","1132","","499.99"
"28.2.2021, 07:50:46","974","","499.99"
"28.2.2021, 11:58:44","820","","499.99"
"28.2.2021, 16:10:41","865","","499.99"
"28.2.2021, 20:40:36","1154","","499.99"
"1.3.2021, 01:23:47","1269","","499.99"
"1.3.2021, 05:59:15","1227","","499.99"
"1.3.2021, 10:03:56","1047","","499.99"
"1.3.2021, 14:14:05","1021","","499.99"
"1.3.2021, 18:45:41","1081","","499.99"
"1.3.2021, 23:34:13","1193","","499.99"
"2.3.2021, 04:12:03","1254","","499.99"
"2.3.2021, 08:24:33","1083","","499.99"
"2.3.2021, 12:30:20","954","","499.99"
"2.3.2021, 16:45:48","1027","","499.99"
"2.3.2021, 21:34:39","1194","","499.99"
"3.3.2021, 02:38:15","1324","","499.99"
"3.3.2021, 07:25:33","1050","","499.99"
"3.3.2021, 11:48:00","962","","499.99"
"3.3.2021, 16:12:51","1032","","499.99"
"3.3.2021, 20:54:17","1121","","499.99"
"4.3.2021, 01:56:35","1366","","499.99"
"4.3.2021, 06:43:04","1238","","499.99"
"4.3.2021, 11:05:41","1005","","499.99"
"4.3.2021, 15:08:55","1077","","499.99"
"4.3.2021, 19:19:57","1182","","499.99"
"4.3.2021, 23:40:56","1296","","499.99"
"5.3.2021, 08:33:25","1291","","499.99"
"5.3.2021, 20:51:31","1247","","499.99"
"6.3.2021, 01:01:39","1358","","499.99"
"6.3.2021, 05:16:20","1263","","499.99"
"6.3.2021, 09:31:50","1093","","499.99"
"6.3.2021, 13:47:52","1031","","499.99"
"6.3.2021, 18:03:43","1170","","499.99"
"6.3.2021, 22:29:51","1396","","499.99"
"7.3.2021, 03:17:48","1398","","499.99"
"7.3.2021, 08:04:57","1273","","499.99"
"7.3.2021, 12:32:54","1033","","499.99"
"7.3.2021, 16:50:41","1249","","499.99"
"7.3.2021, 21:15:46","1458","","499.99"
"8.3.2021, 01:55:00","1584","","499.99"
"8.3.2021, 06:53:18","1414","","499.99"
"8.3.2021, 11:49:09","1221","","499.99"
"8.3.2021, 16:37:43","1325","","499.99"
"8.3.2021, 21:18:13","1414","","499.99"
"9.3.2021, 06:25:36","1483","","499.99"
"9.3.2021, 10:59:08","1193","","499.99"
"9.3.2021, 15:24:52","1213","","499.99"
"9.3.2021, 19:58:30","1417","","499.99"
"10.3.2021, 00:46:29","1623","","499.99"
"10.3.2021, 05:47:52","1516","","499.99"
"10.3.2021, 10:50:49","1308","","499.99"
"10.3.2021, 15:51:17","1270","","499.99"
"10.3.2021, 20:43:25","1392","","499.99"
"11.3.2021, 01:46:38","1628","","499.99"
"11.3.2021, 07:02:00","1464","","499.99"
"11.3.2021, 12:06:23","1279","","499.99"
"11.3.2021, 17:14:40","1339","","499.99"
"11.3.2021, 22:25:07","1423","","499.99"
"12.3.2021, 03:42:48","1559","","499.99"
"12.3.2021, 09:09:19","1339","","499.99"
"12.3.2021, 14:42:39","1281","","499.99"
"12.3.2021, 20:08:53","1311","","499.99"
"13.3.2021, 01:12:10","1545","","499.99"
"13.3.2021, 06:04:22","1472","","499.99"
"13.3.2021, 11:12:52","1144","","499.99"
"13.3.2021, 16:45:23","1252","","499.99"
"13.3.2021, 22:16:40","1595","","499.99"
"14.3.2021, 03:52:06","1551","","499.99"
"14.3.2021, 09:31:11","1368","","499.99"
"14.3.2021, 15:15:42","1353","","499.99"
"14.3.2021, 20:54:24","1594","","499.99"
"15.3.2021, 02:41:51","1886","","499.99"
"15.3.2021, 08:31:09","1544","","499.99"
"15.3.2021, 14:32:10","1461","","499.99"
"15.3.2021, 20:22:41","1595","","499.99"
"16.3.2021, 01:55:28","1853","","499.99"
"16.3.2021, 07:19:15","1562","","499.99"
"16.3.2021, 12:44:54","1394","","499.99"
"16.3.2021, 18:30:21","1533","","499.99"
"17.3.2021, 00:43:14","1797","","499.99"
"17.3.2021, 07:18:49","1548","","499.99"
"17.3.2021, 14:31:28","1","","499.99"
"17.3.2021, 21:37:08","2","","499.99"
"19.3.2021, 01:24:53","4","","499.99"
"19.3.2021, 08:16:42","2","","499.99"
"19.3.2021, 15:35:44","4","","499.99"
"19.3.2021, 22:32:08","5","","499.99"
"20.3.2021, 05:31:57","6","","499.99"
"20.3.2021, 19:02:31","7","","499.99"
"21.3.2021, 01:48:34","12","","499.99"
"21.3.2021, 16:00:06","11","","499.99"
"21.3.2021, 23:20:21","24","","499.99"
"22.3.2021, 06:44:10","27","","499.99"
"22.3.2021, 13:41:50","31","","499.99"
"22.3.2021, 20:05:40","50","","499.99"
"23.3.2021, 02:30:17","79","","499.99"
"23.3.2021, 08:59:07","72","","499.99"
"23.3.2021, 15:27:56","78","","499.99"
"23.3.2021, 21:53:36","85","","499.99"
"24.3.2021, 04:14:56","99","","499.99"
"24.3.2021, 10:39:40","92","","499.99"
"24.3.2021, 17:03:46","108","","499.99"
"24.3.2021, 23:29:44","161","","499.99"
"25.3.2021, 05:57:52","142","","499.99"
"25.3.2021, 12:33:32","124","","499.99"
"25.3.2021, 19:03:35","155","","499.99"
"26.3.2021, 01:15:17","209","","499.99"
"26.3.2021, 07:21:28","172","","499.99"
"26.3.2021, 13:41:50","157","","499.99"
"26.3.2021, 20:14:03","202","","499.99"
"27.3.2021, 02:35:44","254","","499.99"
"27.3.2021, 09:01:32","190","","499.99"
"27.3.2021, 15:30:26","209","","499.99"
"27.3.2021, 22:00:13","277","","499.99"
"28.3.2021, 05:32:42","299","","499.99"
"28.3.2021, 12:03:21","226","","499.99"
"28.3.2021, 18:19:19","254","","499.99"
"29.3.2021, 00:34:48","358","","499.99"
"29.3.2021, 06:57:43","310","","499.99"
"29.3.2021, 13:35:29","262","","499.99"
"29.3.2021, 20:11:19","341","","499.99"
"30.3.2021, 02:45:28","434","","499.99"
"30.3.2021, 09:28:26","346","","499.99"
"30.3.2021, 16:11:35","337","","499.99"
"30.3.2021, 22:56:49","384","","499.99"
"31.3.2021, 05:39:43","437","","499.99"
"31.3.2021, 12:26:09","333","","499.99"
"31.3.2021, 19:16:28","399","","499.99"
"1.4.2021, 02:04:42","476","","499.99"
"1.4.2021, 09:02:56","376","","499.99"
"1.4.2021, 16:05:56","345","","499.99"
"1.4.2021, 23:03:31","402","","499.99"
"2.4.2021, 05:57:04","406","","499.99"
"2.4.2021, 12:57:39","335","","499.99"
"2.4.2021, 19:58:25","379","","499.99"
"3.4.2021, 02:54:54","462","","499.99"
"3.4.2021, 09:55:22","311","","499.99"
"3.4.2021, 16:58:29","374","","499.99"
"4.4.2021, 00:03:06","464","","499.99"
"4.4.2021, 07:04:19","385","","499.99"
"4.4.2021, 14:04:28","335","","499.99"
"4.4.2021, 21:05:41","505","","499.99"
"5.4.2021, 04:12:43","535","","499.99"
"5.4.2021, 11:19:24","390","","499.99"
"5.4.2021, 18:22:56","526","","499.99"
"6.4.2021, 01:47:03","675","","499.99"
"6.4.2021, 09:32:31","626","","499.99"
"6.4.2021, 16:48:59","517","","499.99"
"7.4.2021, 00:06:19","654","","499.99"
"7.4.2021, 07:40:50","618","","499.99"
"7.4.2021, 15:28:31","518","","499.99"
"7.4.2021, 23:06:06","654","","499.99"
"8.4.2021, 06:46:31","631","","499.99"
"8.4.2021, 13:32:42","545","","499.99"
"8.4.2021, 17:33:12","463","","499.99"
"8.4.2021, 21:33:24","395","","499.99"
"9.4.2021, 01:34:13","486","","499.99"
"9.4.2021, 05:35:07","505","","499.99"
"9.4.2021, 09:35:14","452","","499.99"
"9.4.2021, 13:36:54","405","","499.99"
"9.4.2021, 17:37:11","434","","499.99"
"9.4.2021, 21:37:12","538","","499.99"
"10.4.2021, 01:37:36","575","","499.99"
"10.4.2021, 05:38:21","590","","499.99"
"10.4.2021, 09:39:16","505","","499.99"
"10.4.2021, 13:39:53","450","","499.99"
"10.4.2021, 17:40:12","482","","499.99"
"10.4.2021, 21:41:08","640","","499.99"
"11.4.2021, 01:41:18","634","","499.99"
"11.4.2021, 05:41:32","610","","499.99"
"11.4.2021, 09:42:13","537","","499.99"
"11.4.2021, 13:42:28","385","","499.99"
"11.4.2021, 17:43:09","544","","499.99"
"11.4.2021, 21:43:12","637","","499.99"
"12.4.2021, 01:43:18","671","","499.99"
"12.4.2021, 05:44:11","646","","499.99"
"12.4.2021, 09:45:12","560","","499.99"
"12.4.2021, 13:46:10","434","","499.99"
"12.4.2021, 21:46:13","588","","499.99"
"13.4.2021, 01:46:50","774","","499.99"
"13.4.2021, 05:47:04","702","","499.99"
"13.4.2021, 09:47:09","617","","499.99"
"13.4.2021, 13:48:07","484","","499.99"
"13.4.2021, 17:48:08","564","","499.99"
"13.4.2021, 21:48:13","588","","499.99"
"14.4.2021, 01:48:31","690","","499.99"
"14.4.2021, 05:49:09","696","","499.99"
"14.4.2021, 09:49:12","615","","499.99"
"14.4.2021, 13:49:50","624","","499.99"
"14.4.2021, 17:50:15","696","","499.99"
"14.4.2021, 21:51:09","762","","499.99"
"15.4.2021, 01:51:17","881","","499.99"
"15.4.2021, 05:52:25","896","","499.99"
"15.4.2021, 09:53:08","693","","499.99"
"15.4.2021, 13:53:41","695","","499.99"
"15.4.2021, 17:54:08","770","","499.99"
"15.4.2021, 21:55:05","846","","499.99"
"16.4.2021, 01:55:12","963","","499.99"
"16.4.2021, 05:56:06","934","","499.99"
"16.4.2021, 09:56:08","800","","499.99"
"16.4.2021, 13:56:57","721","","499.99"
"16.4.2021, 17:57:06","653","","499.99"
"16.4.2021, 21:57:13","732","","499.99"
"17.4.2021, 01:58:14","841","","499.99"
"17.4.2021, 05:59:13","842","","499.99"
"17.4.2021, 09:59:15","751","","499.99"
"17.4.2021, 13:59:58","705","","499.99"
"17.4.2021, 18:00:11","811","","499.99"
"17.4.2021, 22:00:15","892","","499.99"
"18.4.2021, 02:01:12","951","","499.99"
"18.4.2021, 06:02:06","918","","499.99"
"18.4.2021, 10:02:09","807","","499.99"
"18.4.2021, 14:02:27","761","","499.99"
"18.4.2021, 18:03:43","912","","499.99"
"18.4.2021, 22:04:11","1016","","499.99"
"19.4.2021, 02:04:17","1140","","499.99"
"19.4.2021, 06:05:14","1078","","499.99"
"19.4.2021, 10:06:13","917","","499.99"
"19.4.2021, 14:06:48","822","","499.99"
"19.4.2021, 18:07:13","966","","499.99"
"19.4.2021, 22:07:15","1074","","499.99"
"20.4.2021, 02:08:07","1206","","499.99"
"20.4.2021, 06:09:09","1105","","499.99"
"20.4.2021, 10:10:07","936","","499.99"
"20.4.2021, 14:11:14","857","","499.99"
"20.4.2021, 18:12:10","933","","499.99"
"20.4.2021, 22:12:17","1046","","499.99"
"21.4.2021, 02:13:15","1161","","499.99"
"21.4.2021, 06:14:12","1035","","499.99"
"21.4.2021, 10:15:14","887","","499.99"
"21.4.2021, 14:16:09","853","","499.99"
"21.4.2021, 18:16:17","922","","499.99"
"21.4.2021, 22:17:11","1065","","499.99"
"22.4.2021, 02:18:07","1137","","499.99"
"22.4.2021, 06:18:12","983","","499.99"
"22.4.2021, 10:18:17","860","","499.99"
"22.4.2021, 14:19:26","874","","499.99"
"22.4.2021, 18:20:07","952","","499.99"
"22.4.2021, 22:21:09","1008","","499.99"
"23.4.2021, 02:22:14","1089","","499.99"
"23.4.2021, 06:23:07","1122","","499.99"
"23.4.2021, 10:24:12","951","","499.99"
"23.4.2021, 14:24:50","889","","499.99"
"23.4.2021, 18:25:14","954","","499.99"
"23.4.2021, 22:26:13","1045","","499.99"
"24.4.2021, 02:26:16","1106","","499.99"
"24.4.2021, 06:27:11","1049","","499.99"
"24.4.2021, 10:27:18","921","","499.99"
"24.4.2021, 14:27:20","880","","499.99"
"24.4.2021, 18:28:14","979","","499.99"
"24.4.2021, 22:28:30","1027","","499.99"
"25.4.2021, 02:29:12","1116","","499.99"
"25.4.2021, 06:29:14","1012","","499.99"
"25.4.2021, 10:29:17","856","","499.99"
"25.4.2021, 14:29:34","796","","499.99"
"25.4.2021, 18:30:13","938","","499.99"
"25.4.2021, 22:30:26","1185","","499.99"
"26.4.2021, 02:31:04","1282","","499.99"
"26.4.2021, 06:31:13","1123","","499.99"
"26.4.2021, 10:32:09","946","","499.99"
"26.4.2021, 14:33:23","961","","499.99"
"26.4.2021, 18:34:13","1039","","499.99"
"27.4.2021, 06:35:14","925","","499.99"
"27.4.2021, 10:35:15","916","","499.99"
"28.4.2021, 02:39:13","878","","499.99"
"28.4.2021, 10:41:10","838","","499.99"
"28.4.2021, 14:42:18","794","","499.99"
"28.4.2021, 18:43:06","896","","499.99"
"28.4.2021, 22:43:13","1025","","499.99"
"29.4.2021, 02:43:16","1173","","499.99"
"29.4.2021, 06:44:08","1123","","499.99"
"29.4.2021, 10:44:14","980","","499.99"
"29.4.2021, 14:45:19","1060","","499.99"
"30.4.2021, 02:46:27","1186","","499.99"
"30.4.2021, 06:47:11","1090","","499.99"
"30.4.2021, 10:48:12","962","","499.99"
"30.4.2021, 15:05:34","1005","","499.99"
"30.4.2021, 19:28:21","1106","","499.99"
"30.4.2021, 23:29:08","1289","","499.99"
"1.5.2021, 03:32:22","1084","","499.99"
"1.5.2021, 07:33:13","1010","","499.99"
"1.5.2021, 11:34:05","911","","499.99"
"1.5.2021, 15:34:14","993","","499.99"
"1.5.2021, 19:35:14","1176","","499.99"
"1.5.2021, 23:36:03","1287","","499.99"
"2.5.2021, 03:36:10","1376","","499.99"
"2.5.2021, 07:36:14","1131","","499.99"
"2.5.2021, 11:37:10","994","","499.99"
"2.5.2021, 15:37:11","1108","","499.99"
"2.5.2021, 19:37:14","1225","","499.99"
"2.5.2021, 23:38:10","1448","","499.99"
"3.5.2021, 03:39:10","1582","","499.99"
"3.5.2021, 07:39:10","1418","","499.99"
"3.5.2021, 11:40:13","1249","","499.99"
"3.5.2021, 15:40:19","1209","","499.99"
"3.5.2021, 19:41:14","1451","","499.99"
"3.5.2021, 23:42:09","1601","","499.99"
"4.5.2021, 03:42:12","1621","","499.99"
"4.5.2021, 07:42:13","1411","","499.99"
"4.5.2021, 11:43:13","1237","","499.99"
"4.5.2021, 15:44:13","1252","","499.99"
"4.5.2021, 19:44:16","1341","","499.99"
"5.5.2021, 03:46:05","1319","","499.99"
"5.5.2021, 07:46:09","1189","","499.99"
"5.5.2021, 12:33:35","1054","","499.99"
"5.5.2021, 16:34:07","1115","","499.99"
"5.5.2021, 20:35:04","1255","","499.99"
"6.5.2021, 00:35:06","1428","","499.99"
"6.5.2021, 04:35:27","1592","","499.99"
"6.5.2021, 08:36:20","923","","499.99"
"6.5.2021, 12:37:21","862","","499.99"
"6.5.2021, 16:38:16","1037","","499.99"
"6.5.2021, 20:39:11","1183","","499.99"
"7.5.2021, 00:39:33","1335","","499.99"
"7.5.2021, 04:40:09","1468","","499.99"
"7.5.2021, 08:40:16","1355","","499.99"
"7.5.2021, 12:40:38","1174","","499.99"
"7.5.2021, 16:41:30","1193","","499.99"
"7.5.2021, 20:42:14","1291","","499.99"
"8.5.2021, 00:43:15","1416","","499.99"
"8.5.2021, 04:44:11","795","","499.99"
"8.5.2021, 08:44:15","793","","499.99"
"8.5.2021, 12:44:24","810","","499.99"
"8.5.2021, 16:45:45","1016","","499.99"
"8.5.2021, 20:46:13","1154","","499.99"
"9.5.2021, 04:48:07","1249","","499.99"
"9.5.2021, 08:48:34","1099","","499.99"
"9.5.2021, 12:49:52","985","","499.99"
"9.5.2021, 20:51:19","1248","","499.99"
"10.5.2021, 00:52:22","1380","","499.99"
"10.5.2021, 04:53:20","1375","","499.99"
"10.5.2021, 18:04:17","1205","","499.99"
"10.5.2021, 22:05:10","1338","","499.99"
"11.5.2021, 02:07:49","1533","","499.99"
"11.5.2021, 06:09:25","1532","","499.99"
"11.5.2021, 10:10:16","1338","","499.99"
"11.5.2021, 14:11:22","1168","","499.99"
"11.5.2021, 18:12:46","1210","","499.99"
